MARKETEVALUATIONPOINT_EAN;CONDUCTINGEQUIPMENT_NAME;MARKETPARTICIPANT_NAME;MARKETROLE_NAME;STREETADDRESS_POSTALCODE;STREETDETAIL_NAME;STREETDETAIL_NUMBER;TOWNDETAIL_NAME;TOWNDETAIL_SECTION;TOWNDETAIL_STATEORPROVINCE;COORDINATESYSTEM_NAME;POSITIONPOINT_YPOSITION;POSITIONPOINT_XPOSITION
871690930000768231;2003080-EL-T02;ALLEGO B.V.;NVT;2332TA;OPAALSTRAAT;59 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,15789;4,46448
871690930000947773;2002178-EL-T01;EQUANS I&M SGZH 2.0;NVT;2451ZC;GRIEDE;3 ELP;KAAG EN BRAASSEM;LEIMUIDEN;ZUID-HOLLAND;EPSG:4326;52,22551;4,66547
871690930000340055;2001508-EL-T01;ALLEGO B.V.;NVT;2171CS;WILHELMINALAAN;25 ELP;TEYLINGEN;SASSENHEIM;ZUID-HOLLAND;EPSG:4326;52,22757;4,51866
871690930000836121;2000430-EL-T01;EQUANS I&M SGZH 2.0;NVT;2253RR;ROOSJE VOSERF;2 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,14008;4,45859
871690930000905834;9025585-EL-T01;EQUANS I&M SGZH 2.0;NVT;2481KL;A. DE GRAAFLAAN;20 ELP;KAAG EN BRAASSEM;WOUBRUGGE;ZUID-HOLLAND;EPSG:4326;52,16377;4,63843
871690930000799983;2003503-EL-T01;SCHAIK;NVT;2341VC;CHARLOTTE DE BOURBONLAAN;15 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,18198;4,47064
871690930000797972;2002923-EL-T01;SCHAIK;NVT;2315GS;MEDUSASTRAAT;22 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,16306;4,50783
871690930000797972;2002930-EL-T01;SCHAIK;NVT;2315GS;MEDUSASTRAAT;22 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,16306;4,50783
871690930000945984;2000572-EL-T01;EQUANS I&M SGZH 2.0;NVT;2245XH;LOUISESTRAAT;17 ELP;WASSENAAR;WASSENAAR;ZUID-HOLLAND;EPSG:4326;\\N;\\N
871690930000905339;2011117-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251ZA;ANNIE M.G. SCHMIDTLAAN;19 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12741;4,4621
871690930000946295;2000472-EL-T01;EQUANS I&M SGZH 2.0;NVT;2252VT;PAUWENSTRAAT;1 A ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12402;4,44329
871690930000886201;2000526-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251LJ;LEIDSEWEG;152 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,13201;4,4591
871690930000909221;9026475-EL-T01;EQUANS I&M SGZH 2.0;NVT;2371JS;OEVERDREEF;2 S ELP;KAAG EN BRAASSEM;ROELOFARENDSVEEN;ZUID-HOLLAND;EPSG:4326;52,19875;4,63254
871690930000470790;2000283-EL-T01;ALLEGO B.V.;NVT;2771GL;BURG COLIJNSTRAAT;209 ELP;ALPHEN AAN DEN RIJN;BOSKOOP;ZUID-HOLLAND;EPSG:4326;52,07934;4,66071
871690930000773181;2007254-EL-T01;ALLEGO B.V.;NVT;2321PJ;FITTERSTRAAT;61 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,14853;4,48128
871690930000798917;2000473-EL-T01;SCHAIK;NVT;2343XR;GERBERALAAN;45 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,19036;4,47231
871690930000798917;2001227-EL-T01;SCHAIK;NVT;2343XR;GERBERALAAN;45 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,19036;4,47231
871690930000540820;2000364-EL-T01;EQUANS INFRA & MOB SGZH;NVT;2252TW;STATIONSPLEIN;1 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12593;4,4346
871690930000842702;2000364-EL-T01;EQUANS I&M SGZH 2.0;NVT;2252ER;JOHN F. KENNEDYPLANTSOEN;1 A ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12709;4,43729
871690930000825460;2000389-EL-T01;EQUANS I&M SGZH 2.0;NVT;2252CC;MULDERLAAN;13 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12232;4,43586
871690930000909061;2000472-EL-T01;EQUANS I&M SGZH 2.0;NVT;2252GE;PRINSES BEATRIXLAAN;1 A ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,126;4,44526
871690930000851353;2000130-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251XV;NICOLAAS MAESKADE;3 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12683;4,45834
871690930000851353;2000168-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251XV;NICOLAAS MAESKADE;3 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12683;4,45834
871690930000825378;2002121-EL-T01;EQUANS I&M SGZH 2.0;NVT;2481AH;GERBRAND SWARTLAAN;17 ELP;KAAG EN BRAASSEM;WOUBRUGGE;ZUID-HOLLAND;EPSG:4326;52,16748;4,63581
871690930000945977;2000572-EL-T01;EQUANS I&M SGZH 2.0;NVT;2245XM;HET KERKEHOUT;33 ELP;WASSENAAR;WASSENAAR;ZUID-HOLLAND;EPSG:4326;52,11167;4,3723
871690930000886881;2011328-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251XZ;HUGO CLAUSSTRAAT;30 A ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;\\N;\\N
871690930000787591;9018598-EL-T01;EQUANS I&M SGZH 2.0;NVT;2371CN;NOORDEINDE;57 ELP;KAAG EN BRAASSEM;ROELOFARENDSVEEN;ZUID-HOLLAND;EPSG:4326;52,2005;4,63148
871690930000766893;2002732-EL-T01;ALLEGO B.V.;NVT;2317JH;DAGVLINDER;1 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,18099;4,51035
871690930000764929;2002701-EL-T01;ALLEGO B.V.;NVT;2332ZV;GANDHISTRAAT;7 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,15782;4,45823
871690930000906312;9026577-EL-T01;EQUANS I&M SGZH 2.0;NVT;2253SC;SCHUBERTPLANTSOEN;38 A ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,13555;4,45314
871690930000804649;2002217-EL-T01;SCHAIK;NVT;2341BV;RHIJNGEESTERSTRAATWEG;48 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,18499;4,46637
871690930000869273;9026472-EL-T01;EQUANS I&M SGZH 2.0;NVT;2371KT;VEENPLUIS;28 ELP;KAAG EN BRAASSEM;ROELOFARENDSVEEN;ZUID-HOLLAND;EPSG:4326;52,19802;4,6335
871690930000906619;2000168-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251JE;JAN STEENLAAN;3 A ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;\\N;\\N
871690930000906923;9016879-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251MV;ZWALUWWEG;48 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12016;4,44965
871690930000769429;2001059-EL-T01;ALLEGO B.V.;NVT;2402CX;KEIZERSHOF;94 ELP;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;ZUID-HOLLAND;EPSG:4326;52,15261;4,66038
871690930000769115;2002692-EL-T01;ALLEGO B.V.;NVT;2331DZ;HELENA VERBURGSTRAAT;2 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,15515;4,45417
871690930000799976;2000461-EL-T01;SCHAIK;NVT;2343JX;JACOB VAN MAERLANTLAAN;1 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,19146;4,48533
871690930000769061;2002892-EL-T02;ALLEGO B.V.;NVT;2312PH;VOLMOLENGRACHT;20 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,16298;4,49338
871690930000904325;2011117-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251ZL;THEA BECKMANSTRAAT;30 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12902;4,46092
871690930000788642;9024442-EL-T01;SCHAIK;NVT;2343CE;LANGE VOORT;261 C ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,1854;4,48096
871690930000946332;2000150-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251VX;VLIETZICHT;82 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12645;4,45317
871690930000556821;2000227-EL-T01;ALLEGO B.V.;NVT;2342AT;OUDE RIJNZICHTWEG;47 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,1796;4,46219
871690930000556821;2000207-EL-T01;ALLEGO B.V.;NVT;2342AT;OUDE RIJNZICHTWEG;47 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,1796;4,46219
871690930000797996;2011328-EL-T01;EQUANS I&M SGZH 2.0;NVT;2251ZR;P.C. BOUTENSSTRAAT;10 ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,13005;4,46381
871690930000560910;2000395-EL-T01;ALLEGO B.V.;NVT;2341LA;MARELAAN;7 ELP;OEGSTGEEST;OEGSTGEEST;ZUID-HOLLAND;EPSG:4326;52,18129;4,47364
871690930000889400;9003754-EL-T01;EQUANS I&M SGZH 2.0;NVT;2252TV;BEETSLAAN;50 D ELP;VOORSCHOTEN;VOORSCHOTEN;ZUID-HOLLAND;EPSG:4326;52,12349;4,436
871690930000767678;2003012-EL-T01;ALLEGO B.V.;NVT;2313KB;COBETSTRAAT;75 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,15178;4,50309
871690930000483400;2001059-EL-T01;ALLEGO B.V.;NVT;2402ZL;CAUBERG;26 ELP;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;ZUID-HOLLAND;EPSG:4326;52,15426;4,66378
871690930000832956;2000990-EL-T01;EQUANS I&M SGZH 2.0;NVT;2371TE;LIJSTERBESSTRAAT;1 ELP;KAAG EN BRAASSEM;ROELOFARENDSVEEN;ZUID-HOLLAND;EPSG:4326;52,20387;4,63909
871690930000987311;0102091-EL-T01;EQUANS I&M SGZH 2.0;NVT;2451TL;POLDERLAAN;34 ELP;KAAG EN BRAASSEM;LEIMUIDEN;ZUID-HOLLAND;EPSG:4326;\\N;\\N
871690930000946189;2007150-EL-T01;EQUANS I&M SGZH 2.0;NVT;2371XG;NARCISSTRAAT;3 ELP;KAAG EN BRAASSEM;ROELOFARENDSVEEN;ZUID-HOLLAND;EPSG:4326;\\N;\\N
871690930000486579;2001110-EL-T01;ALLEGO B.V.;NVT;2403HM;STUIFZWAM;34 ELP;ALPHEN AAN DEN RIJN;ALPHEN AAN DEN RIJN;ZUID-HOLLAND;EPSG:4326;52,14877;4,68243
871690930000946431;2002121-EL-T01;EQUANS I&M SGZH 2.0;NVT;2481BL;ABRAHAM VERMAASPAD;1 ELP;KAAG EN BRAASSEM;WOUBRUGGE;ZUID-HOLLAND;EPSG:4326;\\N;\\N
871690930000804847;9005956-EL-T01;EQUANS I&M SGZH 2.0;NVT;2371JS;OEVERDREEF;51 ELP;KAAG EN BRAASSEM;ROELOFARENDSVEEN;ZUID-HOLLAND;EPSG:4326;52,1997;4,63279
871685920003261844;3026371-EL-T01;EQUANS INFRA & MOBILITY;CPO;1019TK;LAMPENISTENSTRAAT;131 ELP;AMSTERDAM;AMSTERDAM;NOORD-HOLLAND;EPSG:4326;52,37332;4,94353
871685920003261844;3026371-EL-T01;EQUANS INFRA & MOBILITY;CPO;1019TK;LAMPENISTENSTRAAT;131 ELP;AMSTERDAM;AMSTERDAM;NOORD-HOLLAND;EPSG:4326;52,37332;4,94353
871687110004464773;1013193-EL-T01;TOTALENERGIES CHARGING;NVT;9101WV;HOGEDIJKEN;20 ELP;NOARDEAST-FRYSLÂN;DOKKUM;FRYSLÂN;EPSG:4326;53,32276;6,01165
871685920004731100;3000563-EL-T01;TOTALENERGIES CHARGING;NVT;1525PR;WESTKNOLLENDAM;89 ELP;ZAANSTAD;WESTKNOLLENDAM;NOORD-HOLLAND;EPSG:4326;\\N;\\N
871690930000399091;2002939-EL-T01;EVNETNL B.V;NVT;2312JL;NIEUWE RIJN;88 ELP;LEIDEN;LEIDEN;ZUID-HOLLAND;EPSG:4326;52,15618;4,49764
871687110003488862;9003609-EL-T01;ALLEGO B.V.;NVT;6663LE;DUITSLANDSTRAAT;7 ELP;NIJMEGEN;LENT;GELDERLAND;EPSG:4326;51,86536;5,87671
871687110002543203;6004471-EL-T03;ALLEGO B.V.;NVT;6815EV;MENDELSSOHNLAAN;10 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;52,00237;5,90317
871687110003256393;6004581-EL-T01;ALLEGO B.V.;NVT;6843SN;ROSMALENSTRAAT;11 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,95305;5,86168
871687110003774682;6004403-EL-T01;ALLEGO B.V.;NVT;6821LZ;HOMMELSEWEG;514 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,99478;5,91932
871687110003517425;0101621-EL-T01;ALLEGO B.V.;NVT;3773CM;LAVENDELPLEIN;10 ELP;BARNEVELD;BARNEVELD;GELDERLAND;EPSG:4326;52,1346;5,60477
871685920002888479;2001348-EL-T01;AFDELING FINANCE ALLEGO;NVT;2231ZV;FLORALAAN;12 ELP;KATWIJK;RIJNSBURG;ZUID-HOLLAND;EPSG:4326;52,18504;4,44449
871687110003496348;7001406-EL-T01;ALLEGO B.V.;NVT;3772BJ;CANNENBURG;46 ELP;BARNEVELD;BARNEVELD;GELDERLAND;EPSG:4326;52,13031;5,58445
871687110003543578;5002286-EL-T01;ALLEGO B.V.;NVT;6715HR;LIEBEEK;40 ELP;EDE;EDE GLD;GELDERLAND;EPSG:4326;52,04014;5,63184
871687110002645341;6018361-EL-T01;ALLEGO B.V.;NVT;6823AA;MONNIKENSTEEG;103 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;52,00181;5,92895
871687110003777485;6004335-EL-T01;ALLEGO EZ;NVT;4002WJ;BURGEMEESTER STOLKLAAN;20 ELP;TIEL;TIEL;GELDERLAND;EPSG:4326;51,89022;5,42031
871687110003888952;5002276-EL-T01;ALLEGO B.V.;NVT;6741AZ;VLEERMUISLAAN;56 ELP;EDE;LUNTEREN;GELDERLAND;EPSG:4326;52,08412;5,61233
871687110003318787;6004494-EL-T01;ALLEGO B.V.;NVT;6813EL;BREMSTRAAT;71 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,98822;5,88082
871687110003318787;6004494-EL-T02;ALLEGO B.V.;NVT;6813EL;BREMSTRAAT;71 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,98822;5,88082
871687110003846556;6002868-EL-T01;ALLEGO B.V.;NVT;6545KR;DE GILDEKAMP;3023 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,83054;5,7983
871687110003810045;9008449-EL-T04;ALLEGO B.V.;NVT;3772WX;ORPINGTONLAAN;36 ELP;BARNEVELD;BARNEVELD;GELDERLAND;EPSG:4326;52,12735;5,6023
871687110003213686;9008928-EL-T01;ALLEGO B.V.;NVT;8917BD;NOORDERSINGEL;102 ELP;LEEUWARDEN;LEEUWARDEN;FRYSLÂN;EPSG:4326;53,20464;5,78782
871690930000775918;9003613-EL-T01;PARKNCHARGE SPV4 B.V.;NVT;2771SZ;LAGE WEIDE;3 ELP;ALPHEN AAN DEN RIJN;BOSKOOP;ZUID-HOLLAND;EPSG:4326;52,06792;4,64244
871690930000775918;2000242-EL-T01;PARKNCHARGE SPV4 B.V.;NVT;2771SZ;LAGE WEIDE;3 ELP;ALPHEN AAN DEN RIJN;BOSKOOP;ZUID-HOLLAND;EPSG:4326;52,06792;4,64244
871687110003707529;6001821-EL-T01;ALLEGO B.V.;NVT;6681BK;KLOOSTERPLAATS;74 ELP;LINGEWAARD;BEMMEL;GELDERLAND;EPSG:4326;51,89177;5,9002
871687110002719240;1005740-EL-T01;ALLEGO B.V.;NVT;8426CJ;AENBOOMSTEEGDE;24 ELP;OOSTSTELLINGWERF;APPELSCHA;FRYSLÂN;EPSG:4326;52,95289;6,3443
871687110003940001;0105911-EL-T01;ALLEGO B.V.;NVT;7044AX;TRAMBAAN;2 ELP;MONTFERLAND;LENGEL;GELDERLAND;EPSG:4326;51,8829;6,266
871687110003731395;5001230-EL-T02;ALLEGO B.V.;NVT;6961ZL;J.D. VAN DER WAALSSTRAAT;3 ELP;BRUMMEN;EERBEEK;GELDERLAND;EPSG:4326;52,10222;6,05382
871687110003893529;0106474-EL-T01;RONALD VAN SCHAIK;NVT;6834DD;BERGSE HOOFD;184 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,95456;5,92356
871687110003893529;0106474-EL-T01;RONALD VAN SCHAIK;NVT;6834DD;BERGSE HOOFD;184 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,95456;5,92356
871685920003335217;3003742-EL-T02;ALLEGO B.V.;NVT;1183RK;DE PARELVISSERSLAAN;77 ELP;AMSTELVEEN;AMSTELVEEN;NOORD-HOLLAND;EPSG:4326;52,29911;4,87179
871687110003731814;9000177-EL-T01;SCHAIK;NVT;7321BS;MOLENWIEK;40 ELP;APELDOORN;APELDOORN;GELDERLAND;EPSG:4326;52,21282;5,97946
871687110003902016;5001171-EL-T01;SCHAIK;NVT;7325HN;GROENE WEIDE;10 ELP;APELDOORN;APELDOORN;GELDERLAND;EPSG:4326;52,22054;6,00308
871687110003510747;6002360-EL-T01;ALLEGO B.V.;NVT;6573CR;RIJKSSTRAATWEG;201 ELP;BERG EN DAL;BEEK GEM BERG EN DAL;GELDERLAND;EPSG:4326;51,82787;5,92729
871687110003773326;6004120-EL-T01;SCHAIK;NVT;4158GC;GERESTEIN;2 A ELP;WEST BETUWE;DEIL;GELDERLAND;EPSG:4326;51,88404;5,2379
871687110003773326;6004162-EL-T01;SCHAIK;NVT;4158GC;GERESTEIN;2 A ELP;WEST BETUWE;DEIL;GELDERLAND;EPSG:4326;51,88404;5,2379
871687110003730916;5002591-EL-T01;ALLEGO B.V.;NVT;6991TW;METHORSTERWEG;45 ELP;RHEDEN;RHEDEN;GELDERLAND;EPSG:4326;52,0023;6,03501
871687110003926654;4003384-EL-T01;ALLEGO B.V.;NVT;6941XM;DE HAZELAAR;42 ELP;MONTFERLAND;DIDAM;GELDERLAND;EPSG:4326;51,94588;6,1255
871687110003676399;5002646-EL-T01;ALLEGO B.V.;NVT;6881ED;BANKERTLAAN;17 ELP;RHEDEN;VELP GLD;GELDERLAND;EPSG:4326;52,00224;5,97507
871685920003644647;3010716-EL-T01;ALLEGO;NVT;1185RG;LINDENHOF;21 ELP;AMSTELVEEN;AMSTELVEEN;NOORD-HOLLAND;EPSG:4326;52,29323;4,85199
871687110003131546;6017424-EL-T01;ALLEGO B.V.;NVT;6846KD;HET LEMOEN;1 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,96045;5,83611
871687110003572561;6002367-EL-T01;ALLEGO B.V.;NVT;6573XP;PLATAANSTRAAT;31 ELP;BERG EN DAL;BEEK GEM BERG EN DAL;GELDERLAND;EPSG:4326;51,82743;5,93466
871687110002886812;6004576-EL-T01;ALLEGO B.V.;NVT;6828SM;STADHOUDERSSTRAAT;92 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,97806;5,9267
871687110003848758;6002845-EL-T02;ALLEGO B.V.;NVT;6525WX;KANUNNIK MIJLLINCKSTRAAT;72 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,81377;5,86106
871687110003898036;9007306-EL-T01;ALLEGO B.V.;NVT;6541GX;LAAN VAN OOST-INDIE;343 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,85475;5,84055
871687110003310255;6004685-EL-T01;ALLEGO B.V.;NVT;6836SP;W.F. HERMANSSTRAAT;112 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,93661;5,89882
871685920003656312;0104033-EL-T01;ALLEGO B.V.;NVT;1121GH;STOUTENBURG;24 ELP;LANDSMEER;LANDSMEER;NOORD-HOLLAND;EPSG:4326;52,42803;4,92131
871685920003598230;3000332-EL-T01;ALLEGO B.V.;NVT;1181EG;GRAAF WILLEMLAAN;30 ELP;AMSTELVEEN;AMSTELVEEN;NOORD-HOLLAND;EPSG:4326;52,314;4,86004
871685920003598230;3000334-EL-T01;ALLEGO B.V.;NVT;1181EG;GRAAF WILLEMLAAN;30 ELP;AMSTELVEEN;AMSTELVEEN;NOORD-HOLLAND;EPSG:4326;52,314;4,86004
871687110003731371;0105488-EL-T01;AFDELING FINANCE ALLEGO;NVT;6543PS;OUDE GRAAFSEWEG;10 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,83524;5,83795
871687110003731371;0105488-EL-T01;AFDELING FINANCE ALLEGO;NVT;6543PS;OUDE GRAAFSEWEG;10 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,83524;5,83795
871687110003729675;6018468-EL-T01;ALLEGO B.V.;NVT;6663NJ;CATALONIESTRAAT;39 ELP;NIJMEGEN;LENT;GELDERLAND;EPSG:4326;51,86822;5,86258
871687110003447692;6004421-EL-T02;ALLEGO B.V.;NVT;6822CJ;JOHANNASTRAAT;85 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,98811;5,9214
871687110003447692;6004421-EL-T01;ALLEGO B.V.;NVT;6822CJ;JOHANNASTRAAT;85 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,98811;5,9214
871687110003848772;6003038-EL-T01;ALLEGO B.V.;NVT;6546EK;HORSTACKER;1438 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,83402;5,79337
871687110003652386;9001321-EL-T01;ALLEGO B.V.;NVT;6814DL;PELS RIJCKENSTRAAT;2 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,98636;5,89876
871687110003788474;6004458-EL-T02;ALLEGO B.V.;NVT;6815DH;OUDE KLUIZEWEG;1 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;52,00612;5,90449
871687110003788474;6004458-EL-T01;ALLEGO B.V.;NVT;6815DH;OUDE KLUIZEWEG;1 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;52,00612;5,90449
871687110003550552;5001714-EL-T01;ALLEGO B.V.;NVT;7391BS;JACHTLUSTPLEIN;1 ELP;VOORST;TWELLO;GELDERLAND;EPSG:4326;52,23473;6,09813
871687110003550552;5001846-EL-T01;ALLEGO B.V.;NVT;7391BS;JACHTLUSTPLEIN;1 ELP;VOORST;TWELLO;GELDERLAND;EPSG:4326;52,23473;6,09813
871687110003550552;5001838-EL-T01;ALLEGO B.V.;NVT;7391BS;JACHTLUSTPLEIN;1 ELP;VOORST;TWELLO;GELDERLAND;EPSG:4326;52,23473;6,09813
871687110003550552;5001827-EL-T01;ALLEGO B.V.;NVT;7391BS;JACHTLUSTPLEIN;1 ELP;VOORST;TWELLO;GELDERLAND;EPSG:4326;52,23473;6,09813
871687110003769114;6002336-EL-T01;ALLEGO B.V.;NVT;6566XS;RUIJSDAELSTRAAT;13 ELP;BERG EN DAL;MILLINGEN AAN DE RIJN;GELDERLAND;EPSG:4326;51,86124;6,05416
871687110003396563;6004427-EL-T02;ALLEGO B.V.;NVT;6824AN;ADOLF VAN NIEUWENAARLAAN;26 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,98571;5,92881
871687110003396563;6004427-EL-T01;ALLEGO B.V.;NVT;6824AN;ADOLF VAN NIEUWENAARLAAN;26 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,98571;5,92881
871687110003913340;6005398-EL-T02;ALLEGO B.V.;NVT;6532AJ;STADIONPLEIN;1 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,82139;5,83586
871687110003730435;5002159-EL-T01;ALLEGO B.V.;NVT;6717DE;VAN DER HAGENSTRAAT;1 ELP;EDE;EDE GLD;GELDERLAND;EPSG:4326;52,02564;5,65535
871687110003730480;6003062-EL-T01;ALLEGO B.V.;NVT;6533XM;POLDERSTRAAT;17 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,81913;5,85275
871687110003892874;5002608-EL-T01;ALLEGO B.V.;NVT;6991ZA;SUZE GROENEWEGSTRAAT;10 ELP;RHEDEN;RHEDEN;GELDERLAND;EPSG:4326;52,00019;6,02959
871687110003862396;5001026-EL-T01;SCHAIK;NVT;7325SB;DE BURCHT;64 ELP;APELDOORN;APELDOORN;GELDERLAND;EPSG:4326;52,21369;6,01911
871687110003901330;0105126-EL-T01;FINANCE ALLEGO;NVT;8162WW;ROGGESTRAAT;1 ELP;EPE;EPE;GELDERLAND;EPSG:4326;52,34253;5,97893
871687110003424020;9008881-EL-T02;ALLEGO B.V.;NVT;8921TX;GRONINGERSTRAATWEG;224 ELP;LEEUWARDEN;LEEUWARDEN;FRYSLÂN;EPSG:4326;53,21157;5,81402
871687110003370617;1002343-EL-T01;ALLEGO;NVT;9061BX;CANTERLANDSEWEG;3 ELP;TYTSJERKSTERADIEL;GYTSJERK;FRYSLÂN;EPSG:4326;53,24216;5,89209
871687110003664778;9007481-EL-T01;ALLEGO B.V.;NVT;6532WX;CAVALJEWEG;14 ELP;NIJMEGEN;NIJMEGEN;GELDERLAND;EPSG:4326;51,83107;5,83384
871687110003718358;6017501-EL-T01;ALLEGO B.V.;NVT;6824HG;BELLA VISTA;21 ELP;ARNHEM;ARNHEM;GELDERLAND;EPSG:4326;51,9875;5,93393
871687110003843975;9016124-EL-T01;SCHAIK;NVT;4191LR;OSSENGANG;26 ELP;WEST BETUWE;GELDERMALSEN;GELDERLAND;EPSG:4326;51,88543;5,27306
871687110003828682;5002400-EL-T01;ALLEGO B.V.;NVT;6862WG;BENEDENDORPSWEG;151 ELP;RENKUM;OOSTERBEEK;GELDERLAND;EPSG:4326;51,97885;5,83684
871687110003935960;5002697-EL-T01;ALLEGO B.V.;NVT;6881MV;VAN PALLANDTSTRAAT;30 ELP;RHEDEN;VELP GLD;GELDERLAND;EPSG:4326;51,9991;5,96308
871687110003751867;6017974-EL-T01;ALLEGO B.V.;NVT;6661LZ;ZWANENBLOEM;27 ELP;OVERBETUWE;ELST GLD;GELDERLAND;EPSG:4326;51,91981;5,86585
871685920003659870;3024611-EL-T01;ALLEGO B.V.;NVT;1186LB;RUPEL;13 ELP;AMSTELVEEN;AMSTELVEEN;NOORD-HOLLAND;EPSG:4326;52,2879;4,8645
